coord,dependents
com.github.pkair:maven-space-arithmetic:1.0.6,0
com.manorrock.sardine:sardine-api:22.1.0,0
me.jason5lee:resukt-linuxarm64:1.0.0,0
com.manorrock.flounder:flounder-api:22.1.0,0
com.savvasdalkitsis:json-merge:0.0.5,0
io.github.berstanio:ghgsek2dsbparser:1.3.0,0
uk.sky:kafka-topic-loader_2.12:1.5.3,0
org.hdiv:hdiv:3.5.2,0
com.twikey:twikey-api-java:0.1.4,0
com.trolley:java-sdk:1.0,0
com.httprunnerjava:hrun:0.0.7,0
org.firstinspires.ftc:Blocks:7.1.0,0
io.github.jspinak:brobot:1.0.0,0
org.apache.tomee.patch:tomee-patch-plugin:0.8,0
tech.skot.tools:tech.skot.tools.gradle.plugin:1.1.2,0
com.joaquimverges.helium:helium-compose:0.8.1,0
com.github.kpavlov.jreactive8583:netty-iso8583:1.3.5,0
io.guise:guise-tomcat:0.5.2,0
io.github.ks-shim.klay:klay-common:0.3.2,0
io.github.tuean:tuean-maven-plugin:0.0.2,0
com.sksamuel.scapegoat:scalac-scapegoat-plugin_2.13.7:1.4.12,0
io.github.huangziy:dynamic-tp-spring-boot-starter:1.0.1-RELEASE,0
com.adadapted:aa_multiplatform_sdk-ios:0.0.6,0
com.github.javakam:file.core:3.0.0,0
io.github.nambach:ExcelUtil:2.4.1,0
com.aliyun.tair:alibabacloud-tairjedis-sdk:1.9.0,0
org.orienteer.jnpm:jnpm-parent:1.2,0
com.github.daddykotex:courier_2.12:3.1.0,0
com.github.kittinunf.fuse:fuse:1.2.2,0
com.github.kittinunf.result:result-js:5.2.1,0
io.github.0123456hahaha0123456:example:1.0.2,0
io.github.wu191287278:mybatis-processor-starter:2.0.0,0
org.openjsse.legacy8ujsse:legacy8ujsse:1.1.4,0
net.hserver.mybatis.plugin:hserver-mybatis-plugin:3.0,0
ai.djl.tensorrt:tensorrt:0.15.0,0
xyz.rk0cc.willpub:jpubspec:1.0.0,0
ai.djl.onnxruntime:onnxruntime-engine:0.15.0,0
com.wrbug.kv:kv:1.0.0,0
net.sourceforge.htmlcleaner:htmlcleaner:2.26,0
com.ieooc.nacos:nacos-all:2.0.4,0
de.ipb-halle:molecularfaces:0.4.0,0
org.thymeleaf.extras:thymeleaf-extras-springsecurity6:3.1.0.M1,0
wiki.lbj:bowaer-tools:1.2.0,0
io.kokuwa.maven:helm-maven-plugin:6.0.0,0
com.propellerads:sdk:1.0.0,0
org.dynamoframework:dynamo-parent:2.9.1,0
org.apache.empire-db:empire-db-parent:2.5.1,0
com.hcl:appscan.sdk:1.0.24,0
io.github.jamsesso:json-logic-java:1.0.7,0
org.graalvm.espresso:polyglot:22.0.0,0
de.fraunhofer.sit.sse.vusc:java-api-client:1.11.0,0
pro.taskana.history:taskana-history-parent:4.13.0,0
com.simolecule.centres:centres-core:1.1,0
com.o19s:elasticsearch-learning-to-rank:1.5.8-es7.16.3,0
dev.evowizz.common:core:2.0.0,0
io.github.lhoyong:swiper:1.0.1,0
org.apache.camel.k:camel-k-runtime-project:1.11.0,0
com.pacificwebconsulting.core:core-microservice:2.0.87,0
org.messaginghub:pooled-jms-parent:2.0.3,0
com.hack23.sonar:sonar-cloudformation-plugin:3.0.0,0
org.gtk-kt:gtk:1.0.0-alpha0,0
org.openmbee.mms:artifacts:4.0.6,0
com.github.mvv.typine:typine_3:0.1-M3,0
com.lightningkite:deploy-helpers:0.0.3,0
io.elements.pay:core-module:1.0.2-beta01,0
com.google.code.externalsortinginjava:externalsortinginjava:0.6.1,0
com.mbiamont:foreground-bottomsheet:0.2.0,0
org.amqphub.spring:amqp-10-jms-spring-boot-starter:2.5.5,0
de.tk.opensource:secon-tool:1.1.1,0
org.wabase:wabase_2.12:5.3.1,0
com.dropbox.affectedmoduledetector:affectedmoduledetector:0.1.3,0
com.intel.pmem:llpl:1.2.1-release,0
com.github.sparrow007:carouselrecyclerview:1.2.2,0
io.quarkiverse.morphia:quarkus-morphia-parent:0.1.0,0
com.github.aytchell:jsonfsm:2.0.0,0
net.thauvin.erik:cryptoprice:0.9.0,0
com.palantir.conjure.typescript:conjure-typescript:5.3.0,0
com.xenoamess.docker:dockerfile-maven-extension:1.4.21,0
io.txcl:healpix:4.0.1,0
org.nutz:nutz-spring-boot-starter:2.6.2,0
io.github.derrickchanjl:IMCore:1.0.3,0
org.immutables:immutables:2.9.0,0
com.pwrdrvr.microapps:microapps-cdk:0.2.4,0
com.github.jitsni:mseven6:0.11,0
com.github.longdt:vertx-orm-postgresql:2.3.1,0
io.github.jaspercloud:mybatis:3.1.24,0
io.github.yogonza524:kim:0.0.3,0
org.commonjava.util:path-mapped:2.0,0
org.commonjava.maven.galley:galley:1.7,0
org.grapheco.pandadb:pandadb-java-driver:0.3,0
com.github.xiaolyuh:layering-cache-aspectj:3.3.5,0
com.jinxiuyun:jx-core:1.0.1.RELEASE,0
co.datadome.module:datadome-java-module:1.16,0
com.highstreet-technologies.aaa:aaa-authn-api:0.14.7,0
com.baudoliver7:lightweight-db:0.4,0
com.hzzxxd.sdk:zxy-data-subscribe:1.2.0.RELEASE,0
io.bdrc.libraries:bdrc-libraries:0.17.3,0
io.micronaut.problem:micronaut-problem-json:2.1.0,0
com.puntoycomalab:android-architecture-presentation:0.0.5,0
com.dounine:tmsdk:1.0.0,0
com.infinum.jsonhal:jsonhal-core:0.0.1,0
io.github.joecqupt.imitate:imitate-client:0.1.1,0
io.micronaut.toml:micronaut-toml:1.0.0-M1,0
be.valuya.cestzam:cestzam-parent:2022.1.1,0
io.github.thoughtspot:rest-api-sdk-lib:1.2.10,0
org.hisp.dhis.rules:rule-engine:2.0.29,0
org.janusgraph:janusgraph:0.6.1,0
io.gravitee.reporter:gravitee-reporter-elasticsearch:3.5.6,0
com.yqpkj:metax-spring-boot-starter:1.0.3,0
cn.alvince.zanpakuto:core:1.0.0.f,0
net.ripe.ipresource:ipresource:1.48,0
org.webjars.bowergithub.rowanwins:vue-dropzone:3.6.0,0
dev.roanh.util:util:2.1,0
com.voximplant:voximplant-sdk:2.29.1,0
org.commonjava.indy.ui:indy-ui-layover:2.6.4,0
org.commonjava.indy.tools:indy-tools:2.6.4,0
io.github.pm-dungeon:core:1.0.7,0
cloud.metaapi.sdk:metaapi-java-sdk:13.3.0,0
com.virjar:androidstub:1.0,0
org.hisp.dhis:json-tree:0.1.0,0
com.schibsted.account:account-sdk-android-web:2.2.0,0
de.gematik.pki:gemLibPki:0.5.2,0
com.palantir.proxy.processor:proxy-annotations:0.4.0,0
com.palantir.witchcraft.api:witchcraft-health-api:2.1.0,0
com.palantir.launching:go-init:1.16.0,0
com.palantir.witchcraft.java.logging:gradle-witchcraft-logging:2.10.0,0
com.palantir.docker.proxy:docker-proxy-rule-core:1.5.0,0
com.newpathfly:juneyao-public-api:0.1.4,0
com.palantir.gradle.gitversion:gradle-git-version:0.13.0,0
com.checkout:checkout-sdk-java:5.4.0,0
com.perforce:p4java:2021.2.2234376,0
com.pajato.edgar:edgar-instrumenter:0.9.12,0
io.github.syex:flykaw-android-debug:0.1.0,0
app.cash.inject:inflation-inject-processor:1.0.1,0
com.google.cloud.tools:jib-maven-plugin:3.2.0,0
com.github.danielgindi:eval:1.0.1,0
io.github.wimdeblauwe:error-handling-spring-boot-starter:2.0.0,0
com.mark59:mark59-selenium-implementation:4.1,0
com.liferay.webjars:com.liferay.webjars.alloy-ui:3.1.0-deprecated.89,0
io.github.pluginloader:plugin:1.11.7,0
com.atlassian:nadel:2022-01-19T23-18-30-adbad461,0
io.github.cloudchacho:hedwig-firehose-dataflow:0.5,0
io.github.pluginloader.gradle:io.github.pluginloader.gradle.gradle.plugin:1.11.9,0
com.sushengren:easyword:1.1.0,0
io.github.pablof036.fileops:fileops:0.0.1,0
com.univapay:univapay-java-sdk:0.2.13,0
com.maximeroussy:invitrode:2.0.1,0
com.zegreatrob.jsmints:wdio-js:1.0.0,0
io.github.banfengcanyue:TestPublishLibrary:0.1.0,0
org.wso2.carbon.identity.user.ws:identity-user-ws:5.5.0,0
io.github.icefrozen:Attempt:0.1.0,0
ru.sbtqa:chromedriver-bin:97.0.4692.71,0
com.github.hongwen1993:fast-drools-spring-boot-starter:8.0.9,0
cn.dustlight.auth:auth-resource-server-reactive:1.1.1-alpha,0
io.sapmachine:sapmachine-jdk:11.0.14,0
com.oneapm.agent.android:plugin-gradle:5.5.6.0,0
org.wso2.carbon.identity.event.handler.accountlock:identity-handler-account-lock:1.5.0,0
org.ninjaframework:ninja-appengine:1.9.88,0
org.wso2.carbon.identity.outbound.auth.oidc:org.wso2.carbon.identity.application.authenticator.oidc:5.7.0,0
io.finnhub:kotlin-client:2.0.12,0
com.redmadrobot.versions:versions-androidx:2022.01.20,0
io.data2viz.d2v:d2v-axis-iosSimulatorArm64:0.9.0,0
cloud.tianai.crypto:easy-crypto:1.0.basic,0
org.wso2.carbon.identity.outbound.provisioning.google:org.wso2.carbon.identity.provisioning.connector.google:5.2.0,0
io.github.kolod:log4j-textarea-appender:1.2,0
org.wso2.carbon.identity.outbound.provisioning.scim:org.wso2.carbon.identity.provisioning.connector.scim:5.3.0,0
io.growthbook.sdk:GrowthBook-android:1.0.0,0
net.distilledcode.aem:aem-touch-ui-support-parent:0.1.30,0
no.nav.security:token-validation-ktor-demo:1.3.10,0
org.silentsoft:nullify:1.0.1,0
org.wso2.carbon.identity.local.auth.requestpath.oauth:identity-application-auth-requestpath-oauth:5.4.0,0
org.wso2.carbon.identity.local.auth.requestpath.basic:org.wso2.carbon.identity.application.authenticator.requestpath.basicauth.server.feature:5.5.0,0
org.wso2.carbon.identity.outbound.auth.sts.passive:identity-application-auth-passive-sts:5.5.0,0
org.wso2.carbon.identity.outbound.auth.google:org.wso2.carbon.identity.application.authenticator.google:5.2.0,0
org.wso2.carbon.identity.outbound.auth.facebook:identity-outbound-auth-facebook:5.2.0,0
org.wso2.carbon.extension.identity.authenticator.outbound.office365:org.wso2.carbon.extension.identity.authenticator.office365.connector:2.1.0,0
org.wso2.carbon.identity.application.authz.xacml:identity-application-authz-xacml:2.3.0,0
org.wso2.carbon.identity.carbon.auth.mutualssl:identity-carbon-auth-mutual-ssl:5.5.0,0
org.wso2.carbon.identity.carbon.auth.iwa:org.wso2.carbon.identity.authenticator.iwa:5.5.0,0
org.wso2.carbon.identity.workflow.user:org.wso2.carbon.user.mgt.workflow.ui:5.5.0,0
com.bugfender.sdk:android:3.0.12,0
org.wso2.carbon.identity.userstore.ldap:identity-userstore-ldap:6.3.0,0
org.opoo.maven:tomcat-maven-plugin:3.0.1,0
org.jodd:jodd-http:6.0.8,0
com.github.bgalek.security.svg:safe-svg:1.1.3,0
com.mypos:mobilepaymentssdk:1.1.1,0
com.github.ygimenez:Pagination-Utils:3.0.6,0
ie.corballis:json-fixtures-lib:3.2.0,0
dev.vality.geck:migrator:0.0.1,0
com.seamlesspay.api:Client:1.0.7,0
io.github.yggdrasil80:yggtools:1.0.0,0
com.luhuiguo.netty:netty-tcnative-openssl-static:2.0.46.Final,0
uk.gov.justice.service.hmpps:hmpps-sqs-spring-boot-starter:1.0.4,0
com.github.alorma:drawer-ui-modules:0.23.0,0
io.github.stas29a:feign-reactor-parent:3.1.2,0
io.github.yaforster:flexcaptcha:1.2.0,0
com.jd.easyflow:easyflow-flow:1.0.0,0
com.heartlandpaymentsystems:globalpayments-sdk:6.3.1,0
io.github.johnhungerford.rbac:scala-rbac-core_2.12:1.2.0,0
org.touchbit.retrofit.veslo:allure:1.0.0,0
com.github.hschneid:xflp:0.5.2-RELEASE,0
com.healthlx.smartonfhir:core:0.3.2,0
io.github.amrdeveloper:codeview:1.2.2,0
com.stansonhealth:ast-framework:1.0,0
com.himanshoe:kalendar:1.0.0-RC1,0
io.argonaut:argonaut-scalaz_2.13:6.3.8,0
jp.co.yahoo.yosegi:yosegi:2.0.0,0
com.oracle.coherence.spring:coherence-spring-parent:3.1.0,0
org.evrete:evrete:2.2.00,0
org.opentorah:opentorah-collector:0.10.0,0
top.heue.utils:log:1.0.6,0
io.cvbio:io.cvbio.collection.mutable.bimap_2.13:0.0.1,0
com.kintone:kintone-java-client:1.2.1,0
tech.pardus:spring-multi-tenant-datasource:0.0.11,0
work.labradors.cos:ses-spring-boot-starter:1.0,0
org.wso2.carbon.identity.tool.validator.sso.saml2:org.wso2.carbon.identity.tools.saml.validator:5.5.0,0
org.eclipse.tycho:tycho:2.6.0,0
org.eclipse.tycho.extras:tycho-extras:2.6.0,0
ru.yoomoney.sdk.gui:ui-lib:1.32.4,0
io.github.scrollsyou:sql_help:0.0.3,0
io.github.burbokop:magura_api_2.12:0.1.3,0
com.seelyn:tdmq-spring-boot-starter-demo:1.1.3,0
io.geewit.weixin.event:mp-common:1.0.8,0
org.webjars.bowergithub.ekoopmans:html2pdf.js:0.9.3,0
com.hxuanyu:MonitorPushing:1.0.0,0
com.tencent.matrix:matrix-apk-canary:2.0.5,0
com.github.manjunathprabhakar:cooker-maven-plugin:3.1.0,0
net.reactivecore:circe-json-schema_2.13:0.1.0-rc1,0
com.ably.tracking:common:1.0.0-beta.15,0
com.streese.registravka4s:registravka4s-streams_2.13:0.5.0,0
org.wso2.carbon.utils:carbon-utils:2.1.0,0
com.luhuiguo.grpc:grpc-netty-shaded:1.43.1,0
com.hbb20:ccp:2.6.0,0
org.agmip:dome:1.4.14,0
ai.benshi.android.sdk:core:1.0.0-alpha03,0
io.github.zhoushuofu:weixin-java-common:4.2.4.B.0121,0
ch.srf:scala-xml-codec_2.13:0.1.5,0
io.github.dadino.zebraprintlibrary:rx2:0.1.0,0
com.christophecvb.touchportal:plugin-sdk-annotations:8.1.0,0
com.github.nalukit.archetype:modular-springboot-webapp:2022.1.21,0
io.cvbio.collection.mutable:bimap_2.13:2.0.0,0
io.github.tirth132:mine:0.1-beta.0,0
com.intuit.dsl.service:com.intuit.dsl.service.ide:1.0.5,0
org.sonatype.nexus.ci:nexus-jenkins-plugin:3.13.20220120-135049.5ef6fb1,0
tech.backwards:free-scala_2.13:0.1.20,0
com.dlsc.showcasefx:showcasefx:0.0.5,0
io.github.hurelhuyag:validation-extra:1.0,0
io.aeris-consulting:catadioptre-annotations:0.4.2,0
com.github.dyorgio.runtime:cpu-watcher:1.3.0,0
io.github.wernz0r:nested-sets-for-jooq:1.0.0,0
com.ccfraser.muirwik:muirwik-components:0.10.1,0
cn.toutatis:void-parent-web-support:0.0.0-ALPHA,0
org.agmip.translators:translator-apsim:1.3.9,0
de.atextor:turtle-formatter:1.2.3,0
org.jesperancinha.plugins.omni:org.jesperancinha.plugins.omni.gradle.plugin:0.0.1,0
org.requirementsascode:moonwlker:0.3,0
org.ssohub:ecc:1.0.8,0
tk.nrktkt:ninny_2.12:0.7.0,0
org.mnode.mstor:mstor:1.0.2,0
io.github.dunwu.boot:dunwu-starter-hdfs:1.0.7,0
io.github.exciter-z:monet:1.0.0,0
io.cvbio.coord:interval_2.13:0.0.1,0
com.burhanrashid52:photoeditor:2.0.0-beta,0
com.qiwenshare:qiwenshare-common:1.1.4,0
me.onebone:toolbar-compose:2.3.1,0
io.github.whitedg:mybatis-crypto:1.0.0,0
com.autonomousapps.dependency-analysis:com.autonomousapps.dependency-analysis.gradle.plugin:0.80.0,0
io.github.saurabhchawla100:spark-radiant:1.0.3,0
dev.array21:jdbd:1.1.0,0
com.najva:sdk:1.3.5,0
io.github.zhanleshun:openx-boot-booster:0.0.1,0
io.github.waynejo:androidndkgif:1.0.1,0
com.iwbfly:myhttp:1.0.0,0
me.jahnen.libaums:storageprovider:0.6.0,0
com.adtsw.jos:jos:1.0.2,0
io.github.joakimkistowski:annotation-configurator:0.1.0,0
net.coobird.gui.simpleimageviewer4j:simpleimageviewer4j:0.1.1,0
com.ericsson.bss.cassandra.ecaudit:parent_c2.2:2.8.0,0
com.eed3si9n.verify:verify_native0.4_3:1.0.0,0
de.funfried.netbeans.plugins:externalcodeformatter:1.14.3,0
com.github.scopt:scopt_native0.4_3:4.0.1,0
org.tbee.tecl:tecl-parent:1.5.0,0
com.taptrack:commandfamily-basicnfc:2.4.1,0
io.github.invince:workerpool-parent:0.9.2,0
org.jpos:jpos:2.1.7,0
com.affirm:affirm-android-sdk:2.0.20,0
org.archifacts:archifacts-integration-aggregator:0.3.0,0
com.emmacanhelp:androidbase:202201230,0
com.github.panhongan.bigdata:zk-helper:1.0,0
cn.spark2fire.alberti:auth-redis:0.0.4,0
org.jfree:org.jfree.skijagraphics2d:1.0.4,0
net.renfei.philisense:philisense-sso-java-sdk:1.0.0,0
com.linecorp.lich:thrift:2.4.0,0
com.github.ngeor:java:2.2.0,0
io.moatwel.crypto:eddsa:0.8.1,0
io.github.zskamljic:rest-ahead-processor:0.1.0,0
org.pipecraft.pipes:pipes-google-cs:0.91,0
cn.flowboot:elastic-job-spring-boot-starter:1.0.0,0
nl.gn0s1s:osita_2.13:0.0.1,0
com.taboola:api-java-client-core:1.0.4,0
com.ucasoft.kcron:kcron-common-mingwx64:0.2.2,0
pro.shuangxi:shuangxi-boot-starter:1.0,0
moe.sdl.yabapi:yabapi-core-native:0.0.3,0
io.github.lavrov.src:cli_native0.4_2.13:9,0
com.glancebar.aliyun:spring-boot-starter-aliyun:0.0.5,0
ru.mipt.npm.gradle.common:ru.mipt.npm.gradle.common.gradle.plugin:0.11.1-kotlin-1.6.10,0
ru.mipt.npm.gradle.js:ru.mipt.npm.gradle.js.gradle.plugin:0.11.1-kotlin-1.6.10,0
ru.mipt.npm.gradle.native:ru.mipt.npm.gradle.native.gradle.plugin:0.11.1-kotlin-1.6.10,0
ru.mipt.npm.gradle.node:ru.mipt.npm.gradle.node.gradle.plugin:0.11.1-kotlin-1.6.10,0
ru.mipt.npm.gradle.project:ru.mipt.npm.gradle.project.gradle.plugin:0.11.1-kotlin-1.6.10,0
com.varsql:varsql-token-converter:0.0.1,0
de.elnarion.maven:plantuml-generator-maven-plugin:1.3.0,0
org.swcdb:thrift:0.5.7,0
cn.dustlight.datacenter:datacenter-parent:0.0.6-alpha-2,0
dev.i10416:munkres_sjs1_3:0.0.2,0
com.xiaohaoo:oss-provider:1.1,0
io.fluidsonic.gradle:io.fluidsonic.gradle.gradle.plugin:1.1.25,0
io.fluidsonic.time:fluid-time-iosarm32:0.15.0,0
io.github.gaming32:pipeline:1.0-beta-1,0
org.microbean:microbean-type:0.2.0,0
com.batoulapps.adhan:adhan2-iosx64:0.0.3,0
com.fleetpin:graphql-aws-lambda:0.1.35,0
app.pivo.android:micsdk:1.0.0,0
com.gitee.osinn:mybatis-page-tools-spring-boot-starter:1.0.1,0
com.github.alenfive:rocket-api-boot-starter:2.4.4.RELEASE,0
io.github.kobylynskyi:graphql-java-codegen:5.4.0,0
com.github.liuchink.chinkutils:chinkUtils-xml:0.0.1.RELEASE,0
org.commonjava.indy.launch:indy-launcher:2.6.5,0
engineer.mathsoftware.jdesk:jdesk:0.1.0,0
fun.mingshan:markdown4j:1.0,0
org.wso2.carbon.extension.identity.authenticator.outbound.twitter:identity-outbound-auth-twitter:1.1.0,0
io.appform.http:http-client:1.0,0
io.github.jacksonwen001:web-ui-automation-lib:1.0.1,0
io.geewit.weixin.api:api-mp:1.0.9,0
com.playpark.game-tofelive:zzylLibrary:1.0.0,0
store.idragon.tool:content-search:0.0.5-RELEASE,0
com.eonliu.packer:packer:0.1.1,0
it.krzeminski:github-actions-kotlin-dsl:0.4.1,0
org.microjpa:microjpa:1.2.2,0
io.github.peakmain:plugin:1.0.1,0
ru.yoomoney.sdk.wallet:wallet:1.0.9,0
io.piano:piano-java:14.68.0,0
org.sonarsource.php:sonar-php-plugin:3.22.1.8626,0
com.sumologic.shellbase:shellbase-core_2.11:2.1.1,0
com.swingfrog.summer:summer:1.1.13,0
io.github.imurx:arboard:1.0.0,0
org.webjars.bowergithub.petrbroz:simple-treeview:0.0.9,0
io.github.lcriadof:sofia:1.0,0
com.factset.protobuf:stachextensions:1.1.1,0
at.porscheinformatik.weblate:weblate-spring:0.4.0-rc1,0
com.foursoft.vecmodel:vec113-assertions:1.5.0,0
io.github.100mslive:android-sdk:0.0.5,0
com.immomo.molive.hello:live-sdk:0.0.4,0
com.playtika.janusgraph:aerospike-container:1.0.21,0
com.speechly:android-client:0.2.0,0
ch.ubique.gradle:ubdiag-android:7.1.0-rc01,0
io.spring.initializr:initializr-bom:0.12.0,0
com.github.kittinunf.cored:cored-android-debug:0.6.0,0
io.github.takenet:blipchat:2.1.25.1,0
org.ooni:oonimkall:2022.01.24-135942,0
org.blazingcache:blazingcache:2.5.0,0
pl.fhframework.example:example:4.9.22,0
org.tmatesoft.svnkit:svnkit-javahl16:1.10.4,0
org.sonarsource.html:sonar-html-plugin:3.6.0.3106,0
nl.bebr.util.api:parent:0.4-NB126,0
org.bdgenomics.adam:adam-parent-spark3_2.12:0.37.0,0
io.simplicite.simplinium:simplinium:1.1.0,0
dev.javiersolis.android:architecture-navigation:0.0.1,0
dev.petuska.npm.publish:dev.petuska.npm.publish.gradle.plugin:2.1.2,0
ca.weblite:java-objc-bridge:1.1,0
com.github.plokhotnyuk.fsi:fsi-macros_2.12:0.6.2,0
com.bullhorn:sdk-rest:1.4.32,0
net.kemitix:kemitix-trello:2.0.1,0
com.impactupgrade.integration:salesforce-java-tools:0.3.1.Final,0
app.cash.chronicler:chronicler-proto:1.0.1,0
dev.beneath:beneath:1.0.2,0
com.google.inject.extensions:extensions-parent:5.1.0,0
com.kingsleyadio.deeplink:deeplink:0.4.0,0
com.adobe.target:target-java-sdk:2.2.0,0
com.justifiedsolutions:justPDF:1.2.2,0
net.nilosplace:process-display:1.0.5,0
io.dapr:dapr-sdk-parent:1.4.0,0
io.github.bxcf:UbiLib:0.0.1,0
io.github.wdeo3601:multiple-image-select:1.0.6,0
com.zoho.crm:zohocrmsdk-2-1:1.0.0,0
dev.struchkov.haiti.data:haiti-database:0.0.4,0
org.datapunch:remote-shuffle-service-client-spark32:0.0.11,0
software.crldev:elrond-spring-boot-starter-reactive:1.0.6,0
com.github.jenly1314:base-url-manager:1.2.0,0
com.gabrielittner.renderer:renderer:0.11.0,0
top.logbug.sni:store-no-interceptor-starter:1.1,0
com.github.zyndev:thrift-maven-plugin:0.1.15,0
com.yuweix.boot:assist4j-spring-boot-starter:1.1.17,0
io.github.himanshithakur:telscitame:1.0.10,0
io.github.toolgood:toolgood-algorithm:3.0.3.0,0
io.micronaut.openapi:micronaut-openapi:4.0.0,0
be.valuya.vattools:VatTools:2022.3,0
eu.connective:connective-keycloak-password-entropy:16.1.0,0
io.micronaut.cache:micronaut-cache-caffeine:3.1.0,0
org.wso2.orbit.com.h2database:h2:2.0.206.wso2v1,0
org.eclipse.microprofile.reactive-streams-operators:microprofile-reactive-streams-operators-core:3.0-RC1,0
it.fattureincloud:fattureincloud-java-sdk:2.0.2,0
de.unkrig:doclet-cs:1.1.1,0
io.github.k7t3:DynamicTableView:0.1.0,0
com.smallaswater.npc:RsNPCX:1.8.6,0
app.screeb.sdk:android-sdk:1.3.0,0
net.moneyspace:moneyspace-sdk:2.0.0,0
net.guerlab.cloud.monitor.admin:guerlab-cloud-monitor-admin:2022.2.0,0
me.lyh:parquet-avro_2.13:0.4.3,0
org.libheiffx:LibHeifFX:1.1.0,0
com.maximeroussy.invitrode:invitrode:2.0.2,0
com.geotab:java-sdk:5.7.2104.5,0
com.xenoamess.x8l:spring-context:0.0.3,0
com.chtsinc:ch-report:1.0.4,0
com.indoorvivants.cloudflare:worker-types_sjs1_3:3.3.0,0
tech.inner:hawkish-bewit:1.1,0
org.apache.jdo:parent-pom:3.2,0
javax.jdo:jdo-api:3.2,0
org.apache:jdo:3.2,0
fr.it4pme:geo4cast-sdk:1.0.2,0
com.netflix.awsobjectmapper:awsobjectmapper:1.12.135,0
com.github.jonathanswenson:bqjdbc:2.3.17,0
org.microg.gms:firebase-dynamic-links-api:0.2.23.214816,0
io.github.alexarchambault.mill:mill-native-image_mill0.9_2.13:0.1.14,0
io.github.pengw0048:glob:0.9.0,0
br.com.retta.framework-android:framework-android:1.0.1,0
org.cosplayengine:cosplay-parent:0.1.0,0
com.microsoft.java:java-debug-parent:0.35.0,0
io.github.bug-wheels:example:0.1,0
com.galarzaa:tibiakt-core:0.1.0,0
io.gitee.liuhuayun:spring-boot-starter-javacv:1.1.4-RELEASE,0
com.github.xyz-fly:albumcore:0.9.9,0
com.growingio.giokit:giokit-no-op:1.0.0,0
com.jeequan:jeepay-sdk-java:1.5.0,0
io.github.pettywing:floatwindow:1.0.0,0
cn.spark2fire:alberti:0.0.5,0
io.helidon.build-tools.archetype:helidon-archetype-engine-v2:3.0.0-M2,0
io.helidon.build-tools.common:helidon-build-common-maven-plugin:3.0.0-M2,0
io.helidon.build-tools:helidon-cli-maven-plugin:3.0.0-M2,0
io.helidon.build-tools.devloop:helidon-build-devloop-project:3.0.0-M2,0
com.omnisci:omnisci-jdbc:5.9.0,0
io.github.du-meng-nan:HookCore:unspecified,0
io.github.bootpay:backend-java:1.0.0,0
org.apache.james:james-project:3.6.2,0
org.wso2.orbit.com.jayway.jsonpath:json-path:2.6.0.wso2v1,0
org.apache.james.examples:custom-listeners:3.6.2,0
com.soundcloud:twinagle-runtime_2.13:1.2.1,0
io.micronaut.kotlin:micronaut-kotlin-extension-functions:3.1.0,0
de.intarsys.opensource:isnativec:5.6,0
codes.rafael.structuraltype:structural-type-api:1.2,0
dk.cwconsult:csexp_2.12:3.1.0,0
com.github.nfalco79:branch-properties:1.0.1,0
org.apache.geronimo.arthur.knights:winegrower-knight:1.0.4,0
org.bstats:bstats-base:3.0.0,0
fr.acinq:bitcoin-lib_2.13:0.20,0
net.pwall.maven:maven-kotlin:3.1,0
org.togglz:togglz-project:3.1.0,0
org.togglz.benchmark:togglz-benchmarks:3.1.0,0
it.orlov.iuliia:iuliia:1.0.1,0
com.datarobot:datarobot-prediction:2.1.22,0
dev.vality.adapter-client-lib:cds-client-identity-document-storage:1.0.0,0
de.trustable:cryptoUtil:1.2.2,0
org.hablapps:docs_2.12:0.0.2,0
org.eclipse.january:org.eclipse.january.root:2.3.1,0
com.genexus.gxserver:gxserver-client:1.0.2,0
com.revolut.flowdata:extensions:1.5.0,0
com.zhjl37.dome:dome:1.0.0,0
ly.count.android:sdk-native:20.11.12,0
org.apache.activemq.examples.soak:openwire-perf:2.19.1,0
de.fabmax.kool:kool-core-jvm:0.8.0,0
com.github.codeteapot.ironhoist:ironhoist-plugin-api:0.2.0,0
io.permit:permit-sdk-java:0.0.6,0
fr.opensagres.xdocreport:xdocreport-parent:2.0.3,0
io.dldb.sdk:dldb-lib-no-cpp-shared:0.9.6,0
io.outfoxx.sunday:cli:1.1.0-alpha.25,0
com.github.mkroli:dns4s-fs2_2.13:0.20.0,0
xyz.deftu.quicksocket:QuickSocket:1.0.0,0
org.wildfly.openssl:wildfly-openssl-windows-x86_64:2.2.0.Final,0
com.ghgande:j2mod:3.1.0,0
com.gitlab.summer-cattle:cattle-build:0.0.1.SP2,0
io.github.qqlizhn:common:1.0.2,0
cn.huermao:hio:0.0.2,0
org.twostack:bitcoin4j:1.6.3,0
com.harium.keel:core:1.7.3,0
org.wso2.samples.is:samples-is:4.3.8,0
io.milvus:milvus-sdk-java:2.0.3,0
com.arasthel.navigation:navigation:1.0.14,0
io.github.geniusrus:multiprogressbar:1.3.2,0
io.dwpbank.movewp3:kafka-compoundkey-serde:1.0.1,0
org.wso2.orbit.org.apache.lucene:lucene:8.11.1.wso2v1,0
com.envisioniot:subscription-base:5.0.0,0
io.electrum:suv-service-interface:1.16.0,0
co.gokwik:android-sdk:1.1.0,0
org.fxmisc.flowless:flowless:0.6.8,0
com.r4v3zn.fofa:fofa-core:1.0.5.RELEASE,0
